num,OBČINE,LETO,KAZALNIK
66.5,Radenci,2015,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
30.6,Radenci,2015,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
28,Radenci,2015,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
33.5,Radenci,2015,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
73.4,Radenci,2016,Indeks delovne migracije
73.1,Radenci,2016,Indeks delovne migracije za moške
73.7,Radenci,2016,Indeks delovne migracije za ženske
68.2,Radenci,2016,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
69.6,Radenci,2016,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
66.6,Radenci,2016,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
31.8,Radenci,2016,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
30.4,Radenci,2016,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
33.4,Radenci,2016,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
72.9,Radenci,2017,Indeks delovne migracije
72.1,Radenci,2017,Indeks delovne migracije za moške
73.9,Radenci,2017,Indeks delovne migracije za ženske
69.6,Radenci,2017,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
71.7,Radenci,2017,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
67.2,Radenci,2017,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
30.4,Radenci,2017,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
28.3,Radenci,2017,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
32.8,Radenci,2017,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
76.8,Radenci,2018,Indeks delovne migracije
78.3,Radenci,2018,Indeks delovne migracije za moške
75.2,Radenci,2018,Indeks delovne migracije za ženske
70.5,Radenci,2018,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
72.1,Radenci,2018,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
68.8,Radenci,2018,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
29.5,Radenci,2018,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
27.9,Radenci,2018,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
31.2,Radenci,2018,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
76.7,Radenci,2019,Indeks delovne migracije
77.3,Radenci,2019,Indeks delovne migracije za moške
76,Radenci,2019,Indeks delovne migracije za ženske
70,Radenci,2019,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
70.8,Radenci,2019,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
69.1,Radenci,2019,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
30,Radenci,2019,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
29.2,Radenci,2019,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
30.9,Radenci,2019,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
76.5,Radenci,2020,Indeks delovne migracije
76.5,Radenci,2020,Indeks delovne migracije za moške
76.5,Radenci,2020,Indeks delovne migracije za ženske
70.6,Radenci,2020,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
70.9,Radenci,2020,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
70.2,Radenci,2020,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
29.4,Radenci,2020,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
29.1,Radenci,2020,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
29.8,Radenci,2020,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
106.272401,Radlje ob Dravi,2000,Indeks delovne migracije
91.1,Radlje ob Dravi,2000,Indeks delovne migracije za moške
124.9,Radlje ob Dravi,2000,Indeks delovne migracije za ženske
41.173835125448,Radlje ob Dravi,2000,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
45.5284552845528,Radlje ob Dravi,2000,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
35.8283433133733,Radlje ob Dravi,2000,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
58.826165,Radlje ob Dravi,2000,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
54.5,Radlje ob Dravi,2000,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
64.2,Radlje ob Dravi,2000,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
104.533451,Radlje ob Dravi,2001,Indeks delovne migracije
90.2,Radlje ob Dravi,2001,Indeks delovne migracije za moške
121.9,Radlje ob Dravi,2001,Indeks delovne migracije za ženske
42.3415492957746,Radlje ob Dravi,2001,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
46.1044176706827,Radlje ob Dravi,2001,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
37.7799415774099,Radlje ob Dravi,2001,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
57.658451,Radlje ob Dravi,2001,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
53.9,Radlje ob Dravi,2001,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
62.2,Radlje ob Dravi,2001,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
101.723356,Radlje ob Dravi,2002,Indeks delovne migracije
89.1,Radlje ob Dravi,2002,Indeks delovne migracije za moške
118.4,Radlje ob Dravi,2002,Indeks delovne migracije za ženske
44.3537414965986,Radlje ob Dravi,2002,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
48.0478087649402,Radlje ob Dravi,2002,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
39.4736842105263,Radlje ob Dravi,2002,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
55.646259,Radlje ob Dravi,2002,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
52,Radlje ob Dravi,2002,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
60.5,Radlje ob Dravi,2002,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
102.562929,Radlje ob Dravi,2003,Indeks delovne migracije
90,Radlje ob Dravi,2003,Indeks delovne migracije za moške
118.8,Radlje ob Dravi,2003,Indeks delovne migracije za ženske
44.2562929061785,Radlje ob Dravi,2003,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
47.7309562398703,Radlje ob Dravi,2003,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
39.7476340694006,Radlje ob Dravi,2003,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
55.743707,Radlje ob Dravi,2003,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
52.3,Radlje ob Dravi,2003,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
60.3,Radlje ob Dravi,2003,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
99.955317,Radlje ob Dravi,2004,Indeks delovne migracije
86.2,Radlje ob Dravi,2004,Indeks delovne migracije za moške
118.4,Radlje ob Dravi,2004,Indeks delovne migracije za ženske
45.9785522788204,Radlje ob Dravi,2004,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
49.9609679937549,Radlje ob Dravi,2004,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
40.6478578892372,Radlje ob Dravi,2004,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
54.021448,Radlje ob Dravi,2004,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
50,Radlje ob Dravi,2004,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
59.4,Radlje ob Dravi,2004,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
96.173121,Radlje ob Dravi,2005,Indeks delovne migracije
85.8,Radlje ob Dravi,2005,Indeks delovne migracije za moške
110.2,Radlje ob Dravi,2005,Indeks delovne migracije za ženske
49.248291571754,Radlje ob Dravi,2005,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
52.3015873015873,Radlje ob Dravi,2005,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
45.1336898395722,Radlje ob Dravi,2005,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
50.751708,Radlje ob Dravi,2005,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
47.7,Radlje ob Dravi,2005,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
54.9,Radlje ob Dravi,2005,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
95.730634,Radlje ob Dravi,2006,Indeks delovne migracije
86,Radlje ob Dravi,2006,Indeks delovne migracije za moške
109.1,Radlje ob Dravi,2006,Indeks delovne migracije za ženske
48.943661971831,Radlje ob Dravi,2006,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
52.2433460076046,Radlje ob Dravi,2006,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
44.4096133751306,Radlje ob Dravi,2006,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
51.056338,Radlje ob Dravi,2006,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
47.8,Radlje ob Dravi,2006,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
55.6,Radlje ob Dravi,2006,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
91.404255,Radlje ob Dravi,2007,Indeks delovne migracije
83.4,Radlje ob Dravi,2007,Indeks delovne migracije za moške
102,Radlje ob Dravi,2007,Indeks delovne migracije za ženske
50.1702127659574,Radlje ob Dravi,2007,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
52.6119402985075,Radlje ob Dravi,2007,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
46.9306930693069,Radlje ob Dravi,2007,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
49.829787,Radlje ob Dravi,2007,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
47.4,Radlje ob Dravi,2007,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
53.1,Radlje ob Dravi,2007,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
91.792929,Radlje ob Dravi,2008,Indeks delovne migracije
80.6,Radlje ob Dravi,2008,Indeks delovne migracije za moške
106.9,Radlje ob Dravi,2008,Indeks delovne migracije za ženske
51.3888888888889,Radlje ob Dravi,2008,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
54.7653958944282,Radlje ob Dravi,2008,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
46.8379446640316,Radlje ob Dravi,2008,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
48.611111,Radlje ob Dravi,2008,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
45.2,Radlje ob Dravi,2008,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
53.2,Radlje ob Dravi,2008,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
92.9,Radlje ob Dravi,2009,Indeks delovne migracije
83.6,Radlje ob Dravi,2009,Indeks delovne migracije za moške
104.5,Radlje ob Dravi,2009,Indeks delovne migracije za ženske
50.25011368804,Radlje ob Dravi,2009,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
53.3278553820871,Radlje ob Dravi,2009,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
46.4358452138493,Radlje ob Dravi,2009,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
49.7,Radlje ob Dravi,2009,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
46.7,Radlje ob Dravi,2009,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
53.6,Radlje ob Dravi,2009,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
82.6,Radlje ob Dravi,2010,Indeks delovne migracije
81,Radlje ob Dravi,2010,Indeks delovne migracije za moške
84.7,Radlje ob Dravi,2010,Indeks delovne migracije za ženske
54.1588785046729,Radlje ob Dravi,2010,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
55.4383116883117,Radlje ob Dravi,2010,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
52.4229074889868,Radlje ob Dravi,2010,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
45.8,Radlje ob Dravi,2010,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
44.6,Radlje ob Dravi,2010,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
47.6,Radlje ob Dravi,2010,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
82.1,Radlje ob Dravi,2011,Indeks delovne migracije
81.2,Radlje ob Dravi,2011,Indeks delovne migracije za moške
83.2,Radlje ob Dravi,2011,Indeks delovne migracije za ženske
54.7488584474886,Radlje ob Dravi,2011,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
55.3585817888799,Radlje ob Dravi,2011,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
53.9515279241307,Radlje ob Dravi,2011,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
45.3,Radlje ob Dravi,2011,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
44.6,Radlje ob Dravi,2011,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
46,Radlje ob Dravi,2011,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
85.1,Radlje ob Dravi,2012,Indeks delovne migracije
83.2,Radlje ob Dravi,2012,Indeks delovne migracije za moške
87.6,Radlje ob Dravi,2012,Indeks delovne migracije za ženske
53.9479905437352,Radlje ob Dravi,2012,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
55.1867219917012,Radlje ob Dravi,2012,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
52.3076923076923,Radlje ob Dravi,2012,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
46.1,Radlje ob Dravi,2012,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
44.8,Radlje ob Dravi,2012,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
47.7,Radlje ob Dravi,2012,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
84.2,Radlje ob Dravi,2013,Indeks delovne migracije
81.8,Radlje ob Dravi,2013,Indeks delovne migracije za moške
87.2,Radlje ob Dravi,2013,Indeks delovne migracije za ženske
53.5,Radlje ob Dravi,2013,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
54.7,Radlje ob Dravi,2013,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
52.1,Radlje ob Dravi,2013,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
46.5,Radlje ob Dravi,2013,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
45.3,Radlje ob Dravi,2013,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
47.9,Radlje ob Dravi,2013,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
86,Radlje ob Dravi,2014,Indeks delovne migracije
84.4,Radlje ob Dravi,2014,Indeks delovne migracije za moške
88.1,Radlje ob Dravi,2014,Indeks delovne migracije za ženske
52.2,Radlje ob Dravi,2014,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
53.9,Radlje ob Dravi,2014,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
50.1,Radlje ob Dravi,2014,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
47.8,Radlje ob Dravi,2014,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
46.1,Radlje ob Dravi,2014,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
49.9,Radlje ob Dravi,2014,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
87.2,Radlje ob Dravi,2015,Indeks delovne migracije
86.6,Radlje ob Dravi,2015,Indeks delovne migracije za moške
88,Radlje ob Dravi,2015,Indeks delovne migracije za ženske
51.8,Radlje ob Dravi,2015,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
52.3,Radlje ob Dravi,2015,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
51.1,Radlje ob Dravi,2015,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
48.2,Radlje ob Dravi,2015,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
47.7,Radlje ob Dravi,2015,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
48.9,Radlje ob Dravi,2015,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
89.8,Radlje ob Dravi,2016,Indeks delovne migracije
88.5,Radlje ob Dravi,2016,Indeks delovne migracije za moške
91.3,Radlje ob Dravi,2016,Indeks delovne migracije za ženske
51.6,Radlje ob Dravi,2016,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
52.5,Radlje ob Dravi,2016,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
50.4,Radlje ob Dravi,2016,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
48.4,Radlje ob Dravi,2016,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
47.5,Radlje ob Dravi,2016,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
49.6,Radlje ob Dravi,2016,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
90.9,Radlje ob Dravi,2017,Indeks delovne migracije
90.1,Radlje ob Dravi,2017,Indeks delovne migracije za moške
91.9,Radlje ob Dravi,2017,Indeks delovne migracije za ženske
51.3,Radlje ob Dravi,2017,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
51.4,Radlje ob Dravi,2017,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
51.2,Radlje ob Dravi,2017,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
48.7,Radlje ob Dravi,2017,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
48.6,Radlje ob Dravi,2017,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
48.8,Radlje ob Dravi,2017,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
90.6,Radlje ob Dravi,2018,Indeks delovne migracije
88.7,Radlje ob Dravi,2018,Indeks delovne migracije za moške
93.1,Radlje ob Dravi,2018,Indeks delovne migracije za ženske
51.4,Radlje ob Dravi,2018,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
51,Radlje ob Dravi,2018,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
52,Radlje ob Dravi,2018,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
48.6,Radlje ob Dravi,2018,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
49,Radlje ob Dravi,2018,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
48,Radlje ob Dravi,2018,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
93.2,Radlje ob Dravi,2019,Indeks delovne migracije
90.8,Radlje ob Dravi,2019,Indeks delovne migracije za moške
96.2,Radlje ob Dravi,2019,Indeks delovne migracije za ženske
50.8,Radlje ob Dravi,2019,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
51.3,Radlje ob Dravi,2019,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
50.3,Radlje ob Dravi,2019,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
49.2,Radlje ob Dravi,2019,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
48.7,Radlje ob Dravi,2019,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
49.7,Radlje ob Dravi,2019,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
94.3,Radlje ob Dravi,2020,Indeks delovne migracije
92.6,Radlje ob Dravi,2020,Indeks delovne migracije za moške
96.3,Radlje ob Dravi,2020,Indeks delovne migracije za ženske
52.3,Radlje ob Dravi,2020,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
52.8,Radlje ob Dravi,2020,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
51.7,Radlje ob Dravi,2020,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
47.7,Radlje ob Dravi,2020,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
47.2,Radlje ob Dravi,2020,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
48.3,Radlje ob Dravi,2020,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
84.383126,Radovljica,2000,Indeks delovne migracije
72.3,Radovljica,2000,Indeks delovne migracije za moške
97.4,Radovljica,2000,Indeks delovne migracije za ženske
53.5105460849465,Radovljica,2000,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
58.1499024797994,Radovljica,2000,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
48.5148514851485,Radovljica,2000,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
46.489454,Radovljica,2000,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
41.9,Radovljica,2000,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
51.5,Radovljica,2000,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
88.631124,Radovljica,2001,Indeks delovne migracije
79.5,Radovljica,2001,Indeks delovne migracije za moške
98.8,Radovljica,2001,Indeks delovne migracije za ženske
51.1527377521614,Radovljica,2001,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
54.510556621881,Radovljica,2001,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
47.4339508047373,Radovljica,2001,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
48.847262,Radovljica,2001,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
45.5,Radovljica,2001,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
52.6,Radovljica,2001,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
89.321913,Radovljica,2002,Indeks delovne migracije
81.3,Radovljica,2002,Indeks delovne migracije za moške
98.3,Radovljica,2002,Indeks delovne migracije za ženske
51.9200571020699,Radovljica,2002,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
54.6093538794269,Radovljica,2002,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
48.9110707803993,Radovljica,2002,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
48.079943,Radovljica,2002,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
45.4,Radovljica,2002,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
51.1,Radovljica,2002,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
91.111742,Radovljica,2003,Indeks delovne migracije
83.8,Radovljica,2003,Indeks delovne migracije za moške
99.4,Radovljica,2003,Indeks delovne migracije za ženske
52.0232855317336,Radovljica,2003,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
54.6087888531618,Radovljica,2003,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
49.1090305043793,Radovljica,2003,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
47.976714,Radovljica,2003,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
45.4,Radovljica,2003,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
50.9,Radovljica,2003,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
89.759207,Radovljica,2004,Indeks delovne migracije
81.2,Radovljica,2004,Indeks delovne migracije za moške
99.5,Radovljica,2004,Indeks delovne migracije za ženske
54.3909348441926,Radovljica,2004,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
57.2608579802824,Radovljica,2004,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
51.1339582703356,Radovljica,2004,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
45.609065,Radovljica,2004,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
42.7,Radovljica,2004,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
48.9,Radovljica,2004,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
90.317148,Radovljica,2005,Indeks delovne migracije
81.4,Radovljica,2005,Indeks delovne migracije za moške
100.4,Radovljica,2005,Indeks delovne migracije za ženske
55.2624193095706,Radovljica,2005,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
57.9184322033898,Radovljica,2005,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
52.2686567164179,Radovljica,2005,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
44.737581,Radovljica,2005,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
42.1,Radovljica,2005,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
47.7,Radovljica,2005,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
91.401843,Radovljica,2006,Indeks delovne migracije
81.6,Radovljica,2006,Indeks delovne migracije za moške
102.5,Radovljica,2006,Indeks delovne migracije za ženske
55.7160544779199,Radovljica,2006,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
58.1841763942931,Radovljica,2006,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
52.929115407147,Radovljica,2006,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
44.283946,Radovljica,2006,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
41.8,Radovljica,2006,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
47.1,Radovljica,2006,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
93.940615,Radovljica,2007,Indeks delovne migracije
83,Radovljica,2007,Indeks delovne migracije za moške
106.3,Radovljica,2007,Indeks delovne migracije za ženske
56.3751175601236,Radovljica,2007,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
58.4681496461072,Radovljica,2007,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
54.0005735589332,Radovljica,2007,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
43.624882,Radovljica,2007,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
